k,tau,E
18.925714543795216,11.616369490514511,1.3642981699808425
20.723272936562076,11.616369490514511,1.356064166523908
22.520831329328942,11.616369490514511,1.3472772695593236
24.3183897220958,11.616369490514511,1.3398987310724955
26.115948114862668,11.616369490514511,1.3332243116677573
27.913506507629528,11.616369490514511,1.3266619716450263
29.711064900396394,11.616369490514511,1.322147420863644
31.508623293163257,11.616369490514511,1.3166134322823828
33.30618168593012,11.616369490514511,1.3124570217046316
35.10374007869699,11.616369490514511,1.3079830999866227
36.901298471463846,11.616369490514511,1.3033366768800485
38.698856864230706,11.616369490514511,1.2991557560205806
40.49641525699757,11.616369490514511,1.295705540321043
42.29397364976444,11.616369490514511,1.2920920569007595
44.0915320425313,11.616369490514511,1.2895496583039427
0.950130616126582,12.153983798571863,1.9010101471375336
2.7476890088934454,12.153983798571863,1.7135912056416724
4.545247401660308,12.153983798571863,1.603847324861366
6.342805794427172,12.153983798571863,1.5399595435134448
8.140364187194036,12.153983798571863,1.4888577653897896
9.9379225799609,12.153983798571863,1.4491322017294712
