series,x,y
KDE,1.505859375,0.0353858929909158
KDE,1.509765625,0.0351757863026273
KDE,1.513671875,0.0350519522553532
KDE,1.517578125,0.0350792031690574
KDE,1.521484375,0.0351839871413635
KDE,1.525390625,0.035262746091095
KDE,1.529296875,0.0352808168861064
KDE,1.533203125,0.0351820737329341
KDE,1.537109375,0.0349503912714184
KDE,1.541015625,0.034679047698347
KDE,1.544921875,0.0344482482256478
KDE,1.548828125,0.0342649764182088
KDE,1.552734375,0.0341183123897628
KDE,1.556640625,0.0339418842073352
KDE,1.560546875,0.0336349780099615
KDE,1.564453125,0.0331989635439822
KDE,1.568359375,0.0327815177228669
KDE,1.572265625,0.0325285669341343
KDE,1.576171875,0.0323588422716324
KDE,1.580078125,0.0321491222787791
KDE,1.583984375,0.0319997833861424
KDE,1.587890625,0.0320006984415593
KDE,1.591796875,0.0320255890795437
KDE,1.595703125,0.0319423483168217
KDE,1.599609375,0.0317545291026395
KDE,1.603515625,0.0315207998859308
KDE,1.607421875,0.0312923237914247
KDE,1.611328125,0.0310866186229631
KDE,1.615234375,0.0308949979724059
KDE,1.619140625,0.030676063618521
KDE,1.623046875,0.0303901975115539
KDE,1.626953125,0.0301016595752875
KDE,1.630859375,0.0299404366959131
KDE,1.634765625,0.0299261813267137
KDE,1.638671875,0.0299415669555648
KDE,1.642578125,0.0298710761484779
KDE,1.646484375,0.0296756696176236
KDE,1.650390625,0.029394932716645
KDE,1.654296875,0.0291592064869337
KDE,1.658203125,0.0290145011287613
KDE,1.662109375,0.0288419758318713
KDE,1.666015625,0.0285753037011474
KDE,1.669921875,0.0282897126796093
KDE,1.673828125,0.0281098921216265
KDE,1.677734375,0.0280528315840753
KDE,1.681640625,0.0280324235465551
KDE,1.685546875,0.0280696459814612
KDE,1.689453125,0.0282214966614055
KDE,1.693359375,0.028401946367801
KDE,1.697265625,0.0284803592204317
KDE,1.701171875,0.0284442273076834
